business_id,name,stars,review_count,categories
HdEpUNV-7Eqr8ID-blUHgA,American Laser Skincare,2.5,11,"Vegetarian,Vegan,Burgers"
AgcJCv6R9d40ByHZrDJ62A,Fiume,4.5,160,"Seafood,American (New)"
gEy2FqHrOM9EVX0T860soQ,No-1 China,3.0,10,"Fast Food,Sandwiches,Italian"
7jRWD19ziZ1nPIDKv7bRKg,Oxford Valley Custom Cleaners,3.5,17,"Mexican,Barbeque,Tex-Mex"
wNtcmwEWxk-La909UW-BGA,Pinky Nails,3.5,40,"Bars,Nightlife,Seafood"
TBIAioAtUn10MV_gJ99jJQ,Heery Casting,4.0,6,"Nightlife,Seafood,Bars"
m7iy7hWsbeg4HAgylREpxQ,Hair Outlet Beauty Supply,3.0,5,"Nightlife,Seafood,American (Traditional)"
z1l9QLFiEXZdLA3hnjegJA,Conshohocken Auto Tags,3.5,13,"American (Traditional),Southern"
Vbdk80DwTyrCYBoEIIyMGA,Oxtail International Cuisine and Juice Bar,4.0,8,"Desserts,Vegan,Burgers"
T8gJyppKf9GWogFTkead-A,Spread Bagelry,2.5,51,"Pizza,Italian"
3c3okC0udBKZD_fASFrI-A,Mid City Tire & Auto,4.5,245,Steakhouses
Yh4yCF2cjDVr2LSuphgrXQ,Wawa,2.5,7,Coffee & Tea
kayZz9qkn24KGspavVYxfA,McDonald's,1.5,38,"Sushi Bars,Japanese"
IpE--HksIVb4_VboN1b3nQ,Hertz Rent A Car,2.0,14,"Nightlife,Bars,American (New)"
XvYw9f1onWLFSWLpw_uL2w,Olympia Sports,3.0,5,"Pizza,American (Traditional),Sandwiches"
Zofb78HMkCfyQ8S1jCmT9A,Libertee Grounds,4.5,48,"Vegetarian,Vegan,Burgers"
hg-2O1MpZ24DhhR4WWofSw,Everything Bagel Cafe,4.5,112,"Korean,American (Traditional),Donuts"
MBPWVaR5kJxtFGsrLY64zQ,North Penn Animal Hospital,4.5,29,"Nightlife,Bars"
J5tO8SB3xmR7jqFW0slA_g,Iron Hill Brewery TapHouse,3.5,41,"Nightlife,Bars,American (New)"
j6usntbtSzFyuwx4n2mn1g,Las Bugambilias,4.0,381,"Sandwiches,Coffee & Tea"
YZK7wxr7pmkc9h2hRlpX0A,JR's saloon,3.5,12,"Caribbean,Bakeries"
LA2-H3prRB5mETKlnh80xA,Mattress Firm Lansdale,4.5,11,"Desserts,Bakeries"
n9CfdpJrfgbfXTK3CuOVaw,Philly Lube,1.5,6,"Vegetarian,Vegan"
HQVNu1-m1ZkIlFeYWMv5jg,Top Nails & Spa,4.0,23,"Food Trucks,Food Stands,Middle Eastern"
z5gg6k1uOEqTU7zrlN7OLA,Bosley Hair Transplant & Restoration,4.0,5,"Chicken Wings,Thai,American (New)"
kXmscD-bp90t4QAh0H7Dig,Picanha Brazilian Steakhouse,4.0,87,Mexican
Vu7kofK7uRUWP9tWDhl85A,Panda Bear Pediatrics,4.5,6,"Mexican,Barbeque,Tex-Mex"
l5bqbYQK97vp7V6cxQCYMg,The Restaurant at Westover Golf Club,2.5,13,Italian
tvS0x9XKsVosZOuQBXQEmw,Folsom Nails and Spa,2.5,6,Chinese
0bjED1wks9zYFM2386Sn1A,The Bop Shop,4.5,13,"Mexican,Barbeque,Tex-Mex"
i-3n4aBKSZgJkO9zpt5oqQ,Lloyd Park,4.5,14,"Caribbean,Seafood"
DL_OYTCGZjLCJbTsoQ8edQ,Lima One Hour Cleaner's,4.0,5,Chinese
AcRdAeHXHTFsPEzcTOAPiw,Vinyl Altar,4.5,5,"Pizza,Italian,Greek"
vnZ3u25OT1SJruohJ-hulg,Perfumology,5.0,15,"Food Trucks,Caribbean"
N2lgdTKfgTdpNv_hLr8ARw,Appliance Liquidator,2.5,5,"Desserts,Bakeries"
BYIdoTPGryS4qq9BKyxmKA,Campbell Electric Service,5.0,17,"Asian Fusion,Chinese,Thai"
w1KA9yTjO-Jz3p0fUt-TuQ,Idol's Nails,4.0,34,Diners
hr2NJBX08LesSv-f80tejw,"Adrian Lo, MD",4.5,23,"Asian Fusion,Chinese,Gluten-Free"
o_LkXmOjkCsBs5QX8hlylw,Target,2.5,32,"Pizza,Sandwiches,Italian"
nDcfa6VBcn1ilHud4hYKFA,Art of Wellness,4.5,12,"Tapas/Small Plates,Nightlife,American (Traditional)"
QxecXQwEvcFfwYpsuNvaGA,Than's Auto Body Shop,4.0,5,"Chinese,Szechuan"
cEBZedAeceebuOoHS96RVg,OK Lee Produce,3.5,29,"Vietnamese,Thai,Coffee & Tea"
n_sGrE0fWxN-bnXGvh2j9A,Cirillo Institute,4.0,25,"American (Traditional),Nightlife,Steakhouses"
iuO5pw7wUEdwCwyMoTIxMQ,Steve's Sewing Vacuum QUilting,4.5,19,"Mexican,Barbeque,Tex-Mex"
t3yrFZ2bCBhWrY8c1zM9CQ,Sto's Bar & Restaurant,3.5,119,"Nightlife,Bars,American (New)"
bdFlMVKj5pj3j6fgQ03U9g,Heritage Orchard Hill,2.5,6,"Juice Bars & Smoothies,Mediterranean,Sandwiches"
Ay1Phw-W2V_g9fDFNrWQOA,Second Sole Shoe Repair,3.0,9,Indian
vSF3BRL_28RczBIHXJUTfg,Giant Food Stores,3.5,23,"Food Trucks,Caribbean"
wPgAvTOsSlkRBi5W6F7wUg,Solidcore Center City,4.5,49,"Desserts,Bakeries"
xYm4-lEjgMkQWxrQLWXVpQ,Renzi's Pizzeria,3.5,39,"Tapas/Small Plates,Nightlife,American (Traditional)"
XQMNpRcnKvJ1N8JShlR3xA,The Dorchester Condominiums,2.5,12,Sandwiches
AxsLrUdetOI1JKC8IKkW8Q,Bill Guardino Masonry,2.0,8,"Steakhouses,American (Traditional),Barbeque"
x7rGLPiCGM1wqq3MCAQpTQ,Sushi Garden & Kitchen,4.5,28,"Chinese,Szechuan"
cGX-1IUwXOjkUqZbkKYcjw,Fogo de Chao,4.0,1426,"American (Traditional),Nightlife,Steakhouses"
3Sv4AtqhPp0O7TOWXfDspA,Stella Cleaners,3.0,13,"Sushi Bars,Japanese"
hqADxRJvQZJWu7Jg7rTpjg,Ride Spin Barre & TRX,4.5,18,Italian
KdQmzwomvjLiMzD4UnLzBA,New Aston Palace,3.5,38,"Steakhouses,Sandwiches"
TwXdnMqRlT7mrRCOUcKhJA,allongée,4.0,23,Pizza
L3MmTcXcybNN2bGRYgyvIw,America's Best Contacts & Eyeglasses,4.0,6,"Seafood,Mediterranean,Italian"
VR3kxm72hsgf9KGIuUY99g,Summerdale Mills Fabric and Home Decorating Center,5.0,8,French
WVezl6Lf0FVr1rW_-7VcYA,Lansdale Family Dentistry,3.0,10,Chinese
ZdXqFA7NLIcRATmaEn93jA,Doc's Deli,4.5,103,"Salad,Sandwiches"
WJATzYxZ2yiic4G3NkULgA,Cubby's Canine Castle,4.0,12,"Pizza,Italian"
k2OIPLSLKVOiF_lWUL34Ow,Purls Of Wisdom,5.0,6,"Food Trucks,Food Stands,Middle Eastern"
LzgxfMu24HbJbUi1cCk70Q,Premium Steap,4.5,9,"Asian Fusion,Salad,Noodles"
6uxXnumEpt25OWCCKQEAdw,Joseph's Catering,4.5,7,"Nightlife,Bars,Indian"
pMIps0jIDadJuWqxP6MNQg,Golden Valley Farms Coffee Roasters,5.0,8,Chinese
lopUTuJuutx7MO2nPeBOrA,Straightens Wheel Repair,5.0,33,"Desserts,American (Traditional)"
yzQVHL2o2lTX6EwF0iSqTQ,Esposito's Porchetta,5.0,21,"Pizza,Nightlife,Bars"
jLoQf_d2DmBGTlccjkpEIA,Jimmy John's Pipin Hot Sandwiches,4.0,121,Bakeries
GXyqL_vPM3pNeFU2etrZAw,VCA Wellington Animal Hospital,4.0,22,"Sushi Bars,Salad,Sandwiches"
o2oD8bGW3oMaaTeSOqi-Kg,ALDI,4.0,38,"Nightlife,Bars,Burgers"
RtjoK2FWLm6ZpFBADbtQmQ,Olive Oil Etcetera,4.5,19,"American (Traditional),Southern"
FSg-2iUEOXZSz390j8QXbQ,Bath & Body Works,3.0,6,"Korean,American (Traditional),Donuts"
On1Rn1cH3WbbsAWoQjKOlA,Ramona Susan's Bake Shop,5.0,6,"American (Traditional),Burgers,Chicken Wings"
1EIBlB3LVjqtB-fCGMJuIA,Extended Stay America - Philadelphia - Horsham - Welsh Rd.,1.5,28,"Mexican,Barbeque,Tex-Mex"
gnae3HpSZTMwk8Vv1Q13hA,Lowe's Home Improvement,2.5,25,"Bakeries,American (Traditional),Halal"
x0ayUcOU96eB24qcu94nGQ,DeStarr's Restaurant & Bar,4.0,10,"Food Trucks,Caribbean"
UPG3qrdUwl2tZcFZsWUU6w,Renaissance Consignment,3.0,56,"Nightlife,Bars,American (New)"
cj3oOXQU0nOoNQGPNMoiKw,Kyj's Bakery,4.5,7,"Donuts,Coffee & Tea"
aPli-RylEg4B2C4f-VJUbw,Thunderbird Salvage,4.0,23,"Asian Fusion,Nightlife,Latin American"
WVge429s2KWwiUk2iN_iPw,Land Cleaners,3.5,10,"Nightlife,Bars,Sandwiches"
JD2SkbWJFpKyMZjqzT8fdA,Wawa,4.5,9,Pizza
i4tdAvYzezhRsH_WtVmDSg,American Mortals,4.5,232,Coffee & Tea
cSl9JEvF2LcE8HoyrjeH2g,Exclusive Vape Shop,4.5,31,"Bars,Nightlife,Seafood"
TWjk9Jhy9yR-mLlb-c0rzQ,Glen Willow Orchards,5.0,5,"Soup,Salad,Thai"
tXZ4FDDoyOLnDDw_-Y_Ytw,Sky Zone Trampoline Park,2.5,44,"Mexican,Barbeque,Tex-Mex"
AR4_xcsTsES0FF0ierogYA,Image Hair Salon,4.5,21,"Asian Fusion,Nightlife,Latin American"
G34TWxDltxUBelSqVhpV2g,Mercedes-Benz of Fort Washington,3.0,90,"Nightlife,Bars,Sandwiches"
J6xW0HTSY3_-SlEf3A1aJg,White Manor Country Club,3.5,7,Chinese
UKm9VGwXMfbdUCKIxldArQ,Players Sports Bar,2.5,32,"Sandwiches,Nightlife,Italian"
Mkdshz0e2q0-DNtICf9ovQ,A1 Prep Painting,5.0,6,"Nightlife,American (Traditional),Bars"
38HoPY4eSdWRQN4V1Bif1g,Blinds To Go,4.0,12,"American (Traditional),American (New),Sandwiches"
ILvJAuSP0sYWJKAQ-Goh4Q,Kensington Quarters,4.0,318,"Nightlife,American (Traditional),Bars"
Hc07aoVY4GDe9Eu_y5M8ng,Chicken Heaven,4.0,9,"Pizza,American (Traditional),Italian"
ApzXqqb6ESYvn0EoKUIlrA,Gravel Pike Inn,3.5,21,"Salad,Mediterranean,American (New)"
CUIPL9NOTvrMTmO2tYeiBw,The Fin Surf & Turf by CDJ,4.0,7,"Nightlife,American (Traditional),Bars"
6wpBGLsJaaox7ab4wrGXLA,Guy Fieri's Philly Kitchen + Bar,2.5,129,Coffee & Tea
eLQ19UeY2LYFNYI0JLen2w,Ace Appliance Service,2.0,26,"Pizza,American (Traditional),Italian"
KebOnmbmHwsbAKgQ4igeLw,Tru Basement Waterproofing,3.5,5,"Nightlife,Bars,Mexican"
IHcwZXi-0x3dUDH7R8YA5Q,Country Garden Chinese Restaurant,3.0,19,"Pizza,Nightlife,Bars"
1LMwMGW9jIJhQSfwcdtmiw,Fox Street Auto,2.0,5,Indian
vmwLQ5sDD4emlaQZv8Y-6w,Pep Boys,2.0,33,"Salad,Burgers,Sandwiches"
OvNnctPYqV9NH2vXyXsemg,Bralow Medical Group,4.5,7,Chinese
wx4NRIrzgtiVmHlQs5443Q,R Park Tavern,3.5,5,"Mexican,Barbeque,Tex-Mex"
Knk5_SDSCx7slFb2rtBgOw,Please Touch Museum,4.0,345,"Latin American,Mexican,Fast Food"
ic3dVPD4Gskl5URkDeSNBQ,Titan Moving Group,1.0,5,"Nightlife,Bars,Mexican"
ew4XCFeLxivrsyKQIx_nmQ,Fred Beans Subaru,3.0,46,"Nightlife,Bars,Barbeque"
iZNR8-rqsBL2afDk4Zxe8A,Koch's Deli,4.0,260,"Nightlife,Bars,American (Traditional)"
X2Bf1geSKkMbCLkc6Ym7Sg,Health & Hand Spa,4.0,16,"Juice Bars & Smoothies,Coffee & Tea,Indian"
Gtsj1UxOCIaHILzU2szHiQ,Shack in the Back,4.5,5,"Tacos,Mexican"
I5aoa_kmpe4xBJyJn0XUXQ,Rick Lucas Plumbing & Remodeling,5.0,10,Chinese
111xH-Jad3rSZBgGRjcxaw,Temple University Dental School Clinic,2.5,28,"Nightlife,Bars,Burgers"
_mXx2LK2F1Axbj2KXyVMig,Narola Design + Letterpress,5.0,7,"Vietnamese,Thai,Coffee & Tea"
jzd6tUCIYEitbQqASionpA,Undrgrnd Donuts,4.0,39,"Nightlife,Bars,American (New)"
RQhkLCRwYCl_7wbGCll8gw,Liberty Union Bar & Grill,3.5,134,"Bars,Nightlife,Seafood"
yEXvgdOxH6EGrwGmELzQAQ,Stripp'd Cold Pressed Juice,4.0,82,"Nightlife,Bars,American (Traditional)"
qy1pjoe6uuESf7kmLvFqzA,Blue Moon Health Spa,4.0,8,"Soup,Nightlife,American (Traditional)"
mYLrscwJfSJIlEyN57Lh6w,Kooma,3.5,133,"Pizza,Salad,Italian"
fvCpv2G8F5MkzEU_mpxkFA,Goodyear Auto Service,3.0,9,"Soup,Salad,Thai"
RMRsH0kAMrin3R2zYWYEaQ,All Brand Appliance Parts,3.0,9,"American (Traditional),Burgers,Sandwiches"
HPd13-ZvIJ2XkmmhPEwU3A,Northeast Transmission & Auto Repair,5.0,5,"Nightlife,Bars,Burgers"
sGWTgl_WALFonBhFwX7OMQ,Vanilya,4.5,90,"Nightlife,Bars,Burgers"
VrcIYAsfBknPDpiuzKZ3Ug,Tomo Sushi & Sashimi,4.5,99,"Spanish,Tacos,Latin American"
QBLR0kqCJBWCyyZR3Bc7sg,Jefferson University Hospital,2.0,9,"Bagels,Sandwiches,Coffee & Tea"
3a8pV_tLQ_tUpsws0nNKWw,Turkey Hill Minit Market,3.0,7,"Pizza,Salad,Italian"
nQhf28ZTygKYE3xXMXdBqA,Golden Gates,3.5,18,Ice Cream & Frozen Yogurt
YR3AkNuUxgR4I13_o5o9Xg,AT&T Store,1.0,7,Italian
dehnqtVTWoRKh5rBoj5ZsQ,Vapor Timme New Hope,4.5,11,"Nightlife,Bars,Burgers"
UBj0aJ6FfMR4tdvRbQ3KSA,McDonald's,1.5,89,"Bars,Nightlife,Lounges"
4kcAgPIlxVWnPfYU4tqDJw,"CHOP Specialty Care & Surgery Center, King of Prussia",2.5,27,"Mexican,Fast Food"
anJs_LA4ikvlyWPxNypI6Q,Precise Home Services,4.5,26,"American (Traditional),Southern"
dgGuvdysSuWOv2dKqZTbVA,Chipotle Mexican Grill,2.5,186,Coffee & Tea
SpodrPGXec4BGsakP-ts8g,Absolute Smile,2.5,11,"Mediterranean,Greek"
nTPMxgaKjxVuI5c-S2lGiQ,Philadelphia Eddies Tattoo 621,4.0,46,"Food Trucks,Pizza"
NBZCLHsYglM6jc4_G8K_bw,Lunch Factory,4.0,16,Korean
ZEoct1bFEAwgE9NDFGZ7kA,Keller Market,4.5,22,Coffee & Tea
eYt1HpWu3LphOE2f7mxk8w,Babi Nails,4.0,33,"Pizza,Italian"
dmAdrx07KpSwrlViBrpNCA,Center City Oral &  Maxillofacial Surgery,4.0,16,"Fast Food,Sandwiches,Italian"
KX5d1B2_YDOESqXb9K2Xvw,Zyng Nails,3.0,15,"Pizza,Italian"
ZMG5HvhSOMQhMdJ4dnybvg,Dia Doce,4.5,81,"Mexican,Barbeque,Tex-Mex"
U1maJhVWjfDA_M_xUf-ONg,Foreign Bazaar,4.0,24,"Pizza,Sandwiches,Italian"
J36em-jyd2inHyXC20jtXA,Tiffin,3.5,304,"Pizza,Seafood,Italian"
eHxp4cvRoqw2O2sy-sFytg,"James A. Vito, DMD",4.5,6,"Nightlife,Seafood,Bars"
Hr8XCyr-k7TNo7veOZrpwA,Prime Health Network,1.5,8,"Salad,American (Traditional),American (New)"
JC1p7xrsv5HhWPfh4fpt2g,Goodman Family Chiropractic,5.0,16,Mexican
RnYPhJ9u98hIEMilycQKjA,Tommy's Place,3.5,10,Italian
n4Pp7sm5bcjFduHVZ4TrSA,Century Kitchens,2.0,8,"Nightlife,Bars,American (New)"
hv9qzqMK9UojjMgc0W6nRg,Vagrant Coffee,3.0,12,"Vegetarian,Vegan"
59hbaCuGsGbPYbq5QBkaKA,The Flying Pig Saloon,4.0,223,"Vegetarian,Seafood,Indian"
QAGx1Uvns93V9v2kLQOPrA,Hollywood Tans,5.0,7,"Sandwiches,Nightlife,American (New)"
LbwuwQQ-ZFGO-5BDel5bEQ,MedExpress Urgent Care,2.5,12,Mediterranean
3shq8b0zRzLA0MsdrjSrRg,Highland Orchards,3.5,63,Thai
N4TImiSncqw-FTXT2a-sVw,Blue Line Window Tinting,4.0,10,"Ice Cream & Frozen Yogurt,Desserts"
_50ktyxuUnfkRcDBELZpvg,Pizza Pie II,4.5,34,"Sushi Bars,Japanese,Asian Fusion"
Y6hYtsrbY77Gp5eRSLWblw,Enterprise Rent-A-Car,3.5,51,"Korean,American (Traditional),Donuts"
JJMyxZhrGS0V90WcovlxDQ,Guardian Restoration,2.5,6,"Salad,Sandwiches"
bstfZctUA5Nug-kzO3jyog,May's Tailoring,4.0,36,"Tacos,Mexican"
w55VlTgAoRXPnqFte3j9ew,Revolution Taco,4.0,276,Food Stands
8TWIJBl-XCdwYoQYa1VViQ,Rapunzel's Beauty Salon,4.0,32,"Mexican,Barbeque,Tex-Mex"
Bawf-t1gcb4TAxS4NRSqhg,Penn Treaty Park,4.5,50,"Nightlife,Bars,American (New)"
f4QfFFh9k2qE1rvtEJumqg,Everyone's Racquet,4.5,23,"Nightlife,American (Traditional),Bars"
CqL9aYc4_6YFiYVrq415Jg,Lourdas Greek Taverna,3.5,70,"Vietnamese,Thai,Coffee & Tea"
bL2bIVv0CFyBp-_XijGzlA,Dunkin',2.0,22,"Sushi Bars,Japanese"
cg4cyLGPnygGv3wkxzAErQ,The Lucy,4.0,5,"Spanish,Tacos,Latin American"
XhVH4x_wSPLgJC1F8f8ZQg,Sol USA Cleaning,5.0,8,"Nightlife,Bars,Burgers"
aZMlLfXJvMDXj6QE9oMRRw,Dimple Threading Salon,4.5,60,"Chicken Wings,Nightlife,Bars"
0-PClaUWGphUvuTH8wQ51w,Bloomsday Cafe,4.5,73,"Mexican,Barbeque,Tex-Mex"
pJm-je43L7cSrzYKyRAw-w,US Post Office,5.0,5,"Nightlife,Bars,Italian"
6eDBZK8AKsHg7oTmeE7M5Q,Cargo Trailer Sales,2.5,5,"Bubble Tea,Bakeries,Coffee & Tea"
aQ2-kEwDra31zu0NCLpUsQ,Buffalo Exchange,3.0,260,"American (Traditional),Sandwiches,Fast Food"
ohWH383r60AREWh-aphpSw,Iron Hill Brewery & Restaurant,3.5,384,"Sandwiches,Nightlife,Italian"
_8fsFNmqNmsPTd1tkCHLzQ,Family Dermatology,1.5,10,"Nightlife,American (Traditional),Bars"
Aw_rzky9g7vCQX0m9z6aTQ,Temple Rainbow,4.0,8,Caribbean
UvQxH7oGCzbcNiKPTW3-uw,Rolling Suds Power Washing Professionals,4.5,10,"Pizza,Italian"
J8Qrh33-kpXQxju3boUfoA,Rizzo Ice Rink,3.5,8,Coffee & Tea
2zc5oSByKRqSE0xynFSQoA,"Sara Sam, CPA",4.5,6,"Vegetarian,Vegan,Burgers"
wDygyZlnRwJNGbUX1qxduQ,Bekins Transfer & Storage,1.5,15,Thai
AYY1crsG6etLAQ2rsG3v-w,MoMos Of Tibet,4.5,8,"Vegetarian,Vegan,Burgers"
67QoVuGSTw5vQP9xs93LuQ,A Taste Of Olive,4.5,6,Indian
T6UAQQPqxMCDB-js-CxPvA,Ideal Image Langhorne,2.5,17,"Sushi Bars,Japanese"
RPv7ucQhFpBG4GcOg1U6jg,Philadelphia Chiropratic,3.0,9,"Desserts,Sandwiches,Italian"
xPUAToEmtkJlRjIKDkpWIQ,Nock's Cafe,4.0,10,"Mexican,Barbeque,Tex-Mex"
ocp2codqc5_UaQ-ff-w9eA,Moe's Deli Restaurant,2.0,7,"Vegetarian,Vegan,Burgers"
PeQjA9ciksbpvp4HoU84tQ,To Dam Gol Korean Restaurant,4.0,43,Indian
PIhHFDDjNjL7cvpd6kU6Jw,KFC,2.0,30,"Desserts,Bakeries"
LBDIwmGed02sn5Z5CFIyPQ,Quality Taste Jamaican Restaurant,4.0,112,"Fast Food,Sandwiches,Italian"
WnoQ9OrQA2BCye8EeudsFw,Hand & Stone Massage and Facial Spa,4.0,13,Mediterranean
H0jV08DBQP9VpLTz9-lWiA,Fish Factory,3.5,21,"Steakhouses,Sandwiches"
_p84ZoOHP6UUqBU9RvO1bw,Haggerty's Cafe,3.0,5,"American (Traditional),Burgers,American (New)"
T72tpiOTqLPOwuXTgDWxnQ,Daiki Hibachi and Sushi,4.0,69,Pizza
_n539Sga7PCvHQs--a4qkA,Interstate Drafthouse,4.0,250,"Mediterranean,Greek"
_awhFQUGJGaFMr38viqI9w,Best In Town Pizza,2.5,34,Mediterranean
8D56AQRuyNbeDiOWacsnkQ,Kole Plastic Surgery Center,4.5,9,"American (Traditional),American (New),Sandwiches"
vF_QwGltBpVesMMGclzB9Q,Pizzeria Stella,4.0,601,"Korean,American (Traditional),Donuts"
bncTqUdA8ZPcUkDDmUbqyA,Iron Hill Brewery & Restaurant,3.5,353,"Vegetarian,Vegan,Burgers"
2AVpF3GJF6vpN65WcOicEw,Silverstone Bed and Breakfast,3.5,11,Pizza
X7INzaGtNZEDsfdhAIkZ0g,Bistline Vision Care Associates - Plymouth Meeting,4.5,11,"Nightlife,Bars,Mexican"
ggjaTiSkck_Xo76uR3agBA,Cocco's Pizza,3.5,69,"Chinese,Thai,Vietnamese"
9Mtc2pP9YJATcWYU2JSVVw,"Gamba Thomas W, DDS",2.5,5,Thai
m32_s1_YwjrYVcYH4pC-eQ,Colonial Deluxe Cleaners,4.0,14,"Burgers,Fast Food"
P2Lm1g_RztvIaH4daQsXoQ,Three Monkeys Cafe,3.5,419,American (New)
4z2dXKwjgi-qxAGxLq2-ZQ,Opal Designs,4.5,16,Korean
jT3-YA4x2uhkZwChbWdFpA,The Cook Book Stall,3.0,10,Mediterranean
szW_WB4PK70UPHvbsmG6WQ,Cryo Spa Natural Healing Center,4.0,23,"American (Traditional),Southern"
0GlkL3Tl6h2PKkv47DlkGw,DSW Designer Shoe Warehouse,2.5,7,Coffee & Tea
5yeL75bFLZlGB6dUfwCIQw,Cotoletta Fitler Square,4.0,75,"Nightlife,Bars,Burgers"
Rcje858p_iaK7X_j1dVp6g,O'Jung's,4.5,24,"Sandwiches,Nightlife,American (New)"
pp1WQCg_2nr7Ght84qSSyw,Dunkin',2.0,7,"Asian Fusion,Salad,Noodles"
LsqbjvtcM5St9HPfPRULiA,LaVera Pizza 2,3.0,15,"Pizza,Italian"
FYV7zb2yau9DzN3AT-n-fw,4 Seasons Food Market,4.5,52,"American (Traditional),Nightlife,American (New)"
EK5Yb3zkkYz_dmCw3_pAMw,Mammoth Restoration,4.5,6,"Nightlife,Bars,American (New)"
VFW9SLj_ZG8uosU0SJKkjA,Holy Cross Cemetery,4.0,5,Coffee & Tea
V8Xloxz2ozwBHCUSu0QGNw,Starbucks,2.5,35,"Sushi Bars,Japanese"
9_B5sCqKBOKDAmYpByiFFg,Branzino Italian Ristorante,3.5,331,"Sushi Bars,Japanese"
VsFoF_AzglUtSQy5ZvDbKQ,Dunkin',2.0,16,"Pizza,Italian"
D8g6iahhjwWAdJB-7lPfbg,Norristown PC,3.5,6,"American (Traditional),Burgers,Sandwiches"
F-CH0IUJVyelmJytBz2_Vw,Moku-Bowls,4.5,13,Pizza
kV5BoFDund0OM3OjuUtYNw,Bruce's Plumbing & Heating,4.0,14,"Nightlife,Bars"
5b3PEXuHuHQz9v64O_Zdzg,Appliance Tech,2.0,20,"Pizza,American (Traditional),Sandwiches"
ZWEHDnKh18-n8Z-j833BSA,Beermill,3.5,9,"Asian Fusion,Chinese,Thai"
fXr9eoHJ5jgEX_6yfsBl6g,Shapes & Styles Hair Studio,4.5,6,"Vegetarian,Asian Fusion,Thai"
Ym2ojVIvyB2VYcJwvL6zBQ,Arby's,3.5,11,Food Trucks
D_jS6w2j1mFzb2KoYncCaA,NBC Sports Arena,3.5,50,"Pizza,Salad,Sandwiches"
w9V9NyUMPYCtEmnwICf0QQ,John's Corner Deli,4.5,5,"Sushi Bars,Japanese,Asian Fusion"
-xUj6GtnPLmf5zwHz7ZILg,QDOBA Mexican Eats,2.5,25,"Nightlife,Seafood,Bars"
fG3hJ6PAGVbEksgLTJZsCw,Yardley Country Club,3.5,12,"Pizza,American (Traditional),Gluten-Free"
Ee7PPf63WtdJW-w214UhYw,Contemporary Styles by Mena,4.5,22,"Chicken Wings,Nightlife,American (Traditional)"
jMyYmhJENoyHPJIj5InEew,QDOBA Mexican Eats,3.5,63,"American (Traditional),Nightlife,Steakhouses"
QHOim2XPDxt_752IDXvmrA,Dettera Wine Restaurant & Bar,4.0,189,"Sandwiches,Coffee & Tea"
8S_Vpr1kIPnP3yynZb79dw,Franklin Field,4.5,9,"Vietnamese,Thai,Coffee & Tea"
Dl0iotBujPPy_AvI8PfGgg,"Gallagher Brothers, Inc.",4.0,6,"Sushi Bars,Japanese"
RnPqB4DPIWXch_hl7u2-mw,Holiday Beverages,3.5,5,Coffee & Tea
BEYsPtxoTnX-2xUbGHceKA,Style of Man,4.0,38,"Chinese,Szechuan"
kVFL3xpjHUChIhUjXaSjaw,Rocks Italian Deli,4.0,24,Coffee & Tea
dKH55jwXOeZGGNfLdLct2A,Big Var's Water Ice,4.5,7,"Nightlife,American (Traditional),Bars"
9OXgylmIEQbSzagVoUiKzw,Valor Tattoo,5.0,14,Chinese
FqplRfByJTUwFG8GUQwBfg,"Klein Chiropractic Center: Jeffrey Klein, DC",4.0,7,Seafood
zwsxq_H10uUhWUYHlNtmdw,Barnes & Noble Booksellers,3.5,19,"Asian Fusion,Chinese,Thai"
RnC2s8eZ7MKEqkzWsUyAgA,Grossman Furniture,3.5,27,"Nightlife,Bars,American (New)"
zNkhVjtKP80xmD7lE9w1sw,Dollar Magic,2.0,10,Sandwiches
lXe2zkPSDENkbY_xjqlddg,Tinari Container Service,4.5,8,Coffee & Tea
tS-JQ8yXyV43LQk1jZKyvw,Gulf - Harleysville,1.5,7,"Sandwiches,Coffee & Tea"
H_UaFz1px6JtfxYxl6k4ew,Base and Top,4.0,13,"Chinese,Szechuan"
Kgxmyd6epSRqTJGl8EtEwg,Starbucks,3.5,35,"Asian Fusion,Chinese,Gluten-Free"
qgckkToxEcYOTDza3FnebA,Newtown Square Pizza and Grill,4.0,47,"Mexican,Barbeque,Tex-Mex"
hdcke4Vt0WZ42KbdBIVpgA,Ed's Pizza House,1.5,11,"Sushi Bars,Japanese"
7jyJmzz5hT5SdoZD0vzrxQ,Salon New,4.0,7,"Food Trucks,Food Stands,Middle Eastern"
w7YJh9KtNpilpBlD7OTvxA,The UPS Store,4.0,47,"Juice Bars & Smoothies,Coffee & Tea,Indian"
4kiUaZh_w-GAdax_IfcpNQ,Edible Arrangements,1.5,12,"Nightlife,Bars,American (New)"
7HpTZ-O9N2SKyYsXCpxQ2A,Meredith Kleiber Photography,5.0,5,"Food Trucks,Burgers"
ZXW0w9n1FVfi3DIw8nQdtA,Paoli Fotobar,4.5,6,Bakeries
Ieq8bvGmMwuEt1bLqaO-jg,Ben Manis Plumbing,1.0,5,"Nightlife,Bars,American (New)"
m9F7AAjiBWgLngPGSbDzew,United Auto Repair,3.0,9,"Coffee & Tea,Burgers,Fast Food"
NoFVNG8po-U9rsFwC8UYvA,Fine Wine & Good Spirits - Premium Collection,3.0,10,"Sushi Bars,Japanese"
